time,main_ws_mb,main_peak_ws_mb,all_python_ws_mb
2026-09-25T06:40:13,4856,8045,5935
2026-09-25T06:40:15,4879,8045,5958
2026-09-25T06:40:17,4903,8045,5982
2026-09-25T06:40:19,4925,8045,6003
2026-09-25T06:40:21,4945,8045,6023
2026-09-25T06:40:23,4966,8045,5864
2026-09-25T06:40:25,4986,8045,5713
2026-09-25T06:40:27,5007,8045,5560
2026-09-25T06:40:29,5004,8045,5050
2026-09-25T06:40:31,4812,8045,4848
2026-09-25T06:40:33,5233,8045,5262
2026-09-25T06:40:35,4941,8045,4706
2026-09-25T06:40:37,4616,8045,4658
2026-09-25T06:40:39,4722,8045,4753
2026-09-25T06:40:41,5030,8045,5059
2026-09-25T06:40:43,5140,8045,5175
2026-09-25T06:40:45,5274,8045,5302
2026-09-25T06:40:47,5437,8045,5419
2026-09-25T06:40:49,5016,8045,5045
2026-09-25T06:40:51,5062,8045,5091
2026-09-25T06:40:53,5200,8045,5228
2026-09-25T06:40:55,3304,8045,3333
2026-09-25T06:40:57,5698,8045,5733
2026-09-25T06:40:59,7251,8045,7280
2026-09-25T06:41:01,7342,8045,7911
2026-09-25T06:41:03,7315,8045,8319
2026-09-25T06:41:05,7425,8045,8434
2026-09-25T06:41:07,7394,8045,8375
2026-09-25T06:41:10,7453,8045,8444
2026-09-25T06:41:12,7515,8045,8566
2026-09-25T06:41:14,7489,8045,8449
2026-09-25T06:41:16,7525,8045,8507
2026-09-25T06:41:18,7546,8045,8565
2026-09-25T06:41:20,7308,8045,8280
2026-09-25T06:41:22,7387,8045,8434
2026-09-25T06:41:24,7370,8045,8357
2026-09-25T06:41:26,7402,8045,8360
2026-09-25T06:41:28,7468,8045,8514
2026-09-25T06:41:30,6796,8045,7735
2026-09-25T06:41:32,6836,8045,7871
2026-09-25T06:41:34,6803,8045,7787
2026-09-25T06:41:36,6765,8045,7645
2026-09-25T06:41:38,7441,8045,8118
2026-09-25T06:41:40,3182,8045,3824
2026-09-25T06:41:42,3032,8045,3692
2026-09-25T06:41:44,1872,8045,2536
2026-09-25T06:41:46,5057,8045,5726
2026-09-25T06:41:48,5297,8045,5957
2026-09-25T06:41:50,5297,8045,5957
2026-09-25T06:41:52,5297,8045,5957
2026-09-25T06:41:54,5297,8045,5957
2026-09-25T06:41:56,5297,8045,5957
2026-09-25T06:41:58,5297,8045,5957
2026-09-25T06:42:00,5297,8045,5957
2026-09-25T06:42:02,5297,8045,5957
2026-09-25T06:42:04,3082,8045,3760
2026-09-25T06:42:06,3055,8045,3737
2026-09-25T06:42:08,3053,8045,3745
2026-09-25T06:42:10,3082,8045,3742
2026-09-25T06:42:12,3055,8045,3742
2026-09-25T06:42:14,3059,8045,3716
2026-09-25T06:42:16,2983,8045,3643
2026-09-25T06:42:18,3287,8045,3947
2026-09-25T06:42:20,2328,8045,2988
2026-09-25T06:42:23,2399,8045,3059
2026-09-25T06:42:25,2389,8045,3050
2026-09-25T06:42:27,2400,8045,3060
2026-09-25T06:42:29,2398,8045,3058
2026-09-25T06:42:31,2389,8045,3052
2026-09-25T06:42:33,2441,8045,3105
2026-09-25T06:42:35,2881,8045,3535
2026-09-25T06:42:37,2880,8045,3541
2026-09-25T06:42:39,2103,8045,2764
2026-09-25T06:42:41,2431,8045,3091
2026-09-25T06:42:43,2433,8045,3093
2026-09-25T06:42:45,2203,8045,2863
2026-09-25T06:42:47,2337,8045,2998
2026-09-25T06:42:49,2472,8045,3128
2026-09-25T06:42:51,2604,8045,3266
2026-09-25T06:42:53,2751,8045,3411
2026-09-25T06:42:55,2832,8045,3492
2026-09-25T06:42:57,2791,8045,3483
2026-09-25T06:42:59,3241,8045,3901
2026-09-25T06:43:01,2254,8045,2914
2026-09-25T06:43:03,2402,8045,3062
2026-09-25T06:43:05,2548,8045,3214
2026-09-25T06:43:07,2694,8045,3352
2026-09-25T06:43:09,2832,8045,3493
2026-09-25T06:43:11,2923,8045,3583
2026-09-25T06:43:13,3157,8045,3891
2026-09-25T06:43:15,3409,8045,4068
